node,pagerank
3885,0.0
3886,0.0
3887,0.0
3888,1.5303688396362398e-19
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,3.5198483311633523e-19
3896,1.3371736506042983e-20
3897,0.0
3898,4.6673607952946305e-25
3899,0.0
3900,1.1732827770544506e-19
3901,0.0
3902,0.0
3903,0.0
3904,0.0
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,1.0702747988420903e-19
3912,0.0
3913,0.0
3914,1.3640364253250022e-19
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,1.3640364253250022e-19
3929,0.0
3930,0.0
3931,0.0
3932,1.4451245314631527e-20
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,1.0491146568187175e-16
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,1.3136565208966739e-18
3943,0.0
3944,0.0
3945,0.0
3946,1.0745018595224656e-16
3947,0.0
3948,3.4759461477862266e-19
3949,0.0
3950,0.0
3951,0.0
3952,0.0
3953,3.840586067594791e-23
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,1.6151917184404492e-17
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,0.0
3967,0.0
3968,8.468255120803851e-23
3969,0.0
3970,0.0
3971,1.871509023758879e-22
3972,0.0
3973,0.0
3974,0.0
3975,1.1664962558183939e-22
3976,0.0
3977,2.4574257412239303e-17
3978,0.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,2.3518534969957702e-17
3985,0.0
3986,0.0
3987,0.0
3988,7.170919146267211e-22
3989,0.0
3990,1.7326999634813378e-18
3991,9.965740195266877e-17
3992,0.0
3993,0.0
3994,6.392948050022354e-19
3995,0.0
3996,0.0
3997,1.1383746583137806e-20
3998,0.0
3999,0.0
4000,4.681645714173894e-16
4001,0.0
4002,0.0
4003,1.757988982998501e-21
4004,0.0
4005,3.388031198425187e-18
4006,5.222825479102e-19
4007,3.704072991326989e-18
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,1.0785985336683154e-25
4014,0.0
4015,0.0
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,0.0
4021,0.0
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,6.749816567992405e-27
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,9.034749862467166e-19
4034,8.217657545280506e-18
4035,4.2535219070143406e-16
4036,3.551036107363365e-18
4037,0.0
4038,0.0
4039,4.9217575834485977e-17
4040,0.0
4041,0.0
4042,1.0814281147671114e-17
4043,0.0
4044,0.0
4045,0.0
4046,0.0
4047,3.199862119239411e-19
4048,0.0
4049,0.0
4050,0.0
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,2.883636265382943e-19
4062,0.0
4063,0.0
4064,0.0
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,3.287256108048769e-19
4070,0.0
4071,2.510799397201298e-23
4072,0.0
4073,0.0
4074,0.0
4075,0.0
4076,0.0
4077,0.0
4078,3.075030858578297e-23
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,2.976608163491156e-17
4084,0.0
4085,0.0
4086,3.8167239757902955e-17
4087,0.0
4088,0.0
4089,0.0
4090,0.0
4091,0.0
4092,3.2590710084552544e-19
4093,0.0
4094,0.0
4095,5.050217170799593e-19
4096,0.0
4097,0.0
4098,4.0805194174861535e-16
4099,0.0
4100,0.0
4101,4.2484252356820606e-17
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,1.1732827770544506e-19
4107,0.0
4108,6.543507055945198e-19
4109,0.0
4110,2.306312102036302e-22
4111,0.0
4112,1.730024895281869e-17
4113,0.0
4114,0.0
4115,0.0
4116,0.0
4117,0.0
4118,6.542735732676058e-19
4119,3.6777569806417455e-18
4120,0.0
4121,1.0814281147671114e-17
4122,3.852993144611156e-17
4123,0.0
4124,3.7754573862085404e-20
4125,4.173386102148769e-18
4126,1.7497390954498406e-18
4127,0.0
4128,0.0
4129,0.0
4130,2.632848031269688e-18
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,2.099942932264304e-26
4136,0.0
4137,0.0
4138,0.0
4139,0.0
4140,0.0
4141,1.1581142809005204e-18
4142,0.0
4143,0.0
4144,1.551143588575071e-17
4145,1.6021229862295486e-18
4146,1.7235145100589302e-17
4147,1.4286787344707572e-17
4148,0.0
4149,0.0
4150,0.0
4151,8.180978324429838e-16
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,4.441537600712026e-25
4157,0.0
4158,0.0
4159,0.0
4160,0.0
4161,0.0
4162,2.7898898123444014e-19
4163,9.522729499087341e-17
4164,0.0
4165,1.739718689781642e-17
4166,0.0
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,2.5266693035265687e-27
4180,9.873723133375121e-20
4181,0.0
4182,0.0
4183,1.5109532275672498e-17
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,0.0
4189,1.3640364253250022e-19
4190,7.170919146267211e-22
4191,2.5671005270200912e-18
4192,0.0
4193,0.0
4194,0.0
4195,0.0
4196,0.0
4197,0.0
4198,4.502720360995064e-20
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,1.1804536962007177e-19
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,4.7468622956769285e-17
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,4.621782477835495e-17
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,2.5652248847407374e-17
4225,0.0
4226,0.0
4227,0.0
4228,2.0713342256732836e-19
4229,0.0
4230,4.658603797021368e-19
4231,0.0
4232,4.768190311946961e-19
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,2.084903466939864e-17
4239,2.5671005270200912e-18
4240,4.409101800729874e-17
4241,0.0
4242,2.725129401280873e-18
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,1.4250575100180607e-17
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,1.1732827770544506e-19
4255,0.0
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,5.028354758804789e-19
4262,0.0
4263,0.0
4264,0.0
4265,8.608030844007381e-19
4266,0.0
4267,4.152391789528639e-17
4268,0.0
4269,0.0
4270,0.0
4271,1.4317792719983888e-26
4272,2.2370303717461445e-23
4273,0.0
4274,3.5734859590007827e-23
4275,5.050217170799593e-19
4276,0.0
4277,4.6788598417586946e-23
4278,0.0
4279,0.0
4280,1.099139143017866e-19
4281,3.2590710084552544e-19
4282,0.0
4283,0.0
4284,2.0710632114563126e-16
4285,0.0
4286,1.5303688396362398e-19
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,1.0527138244709959e-17
4299,2.695843191036253e-17
4300,2.632848031269688e-18
4301,0.0
4302,0.0
4303,0.0
4304,0.0
4305,0.0
4306,3.6199968779244636e-18
4307,9.965740195266877e-17
4308,1.906283621447522e-18
4309,3.906244490634191e-16
4310,0.0
4311,0.0
4312,3.4238138615996204e-24
4313,0.0
4314,0.0
4315,1.933748150516432e-22
4316,7.039696662326705e-19
4317,4.152391748027865e-17
4318,0.0
4319,1.4435234182375943e-16
4320,0.0
4321,4.800343263536983e-19
4322,0.0
4323,2.396033564411475e-16
4324,0.0
4325,3.2590710084552544e-19
4326,0.0
4327,7.150014672400294e-22
4328,5.075326738189605e-19
4329,5.674189692714681e-17
4330,8.505045479886029e-18
4331,0.0
4332,5.2320578880665746e-18
4333,8.150932001187515e-18
4334,0.0
4335,3.3969917100355276e-18
4336,0.0
4337,1.0307563886653555e-15
4338,2.341233938365898e-18
4339,0.0
4340,0.0
4341,9.034749862467166e-19
4342,0.0
4343,8.150932001187515e-18
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,0.0
4351,5.506458956084819e-18
4352,0.0
4353,9.605719788280773e-25
4354,0.0
4355,3.277868798314248e-19
4356,7.700729766701e-19
4357,1.0373422043618455e-21
4358,0.0
4359,5.592391690977197e-17
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,1.0195636400222355e-17
4365,9.762915874543124e-17
4366,2.931510769712583e-17
4367,0.0
4368,0.0
4369,1.7753644333220537e-25
4370,0.0
4371,0.0
4372,0.0
4373,1.7374460998289033e-21
4374,0.0
4375,1.08471244566339e-17
4376,3.077835020996538e-19
4377,4.9954369796985714e-17
4378,0.0
4379,0.0
4380,2.3332485421241087e-17
4381,0.0
4382,2.883636265382943e-19
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,1.1481800474018077e-16
4388,3.426778507143391e-17
4389,0.0
4390,0.0
4391,0.0
4392,1.3640364253250022e-19
4393,3.621473232778984e-15
4394,0.0
4395,0.0
4396,8.684347900546645e-19
4397,0.0
4398,1.6021229862295486e-18
4399,0.0
4400,0.0
4401,1.3063994685476314e-18
4402,0.0
4403,4.0805194174861535e-16
4404,9.605719788280773e-25
4405,0.0
4406,0.0
4407,0.0
4408,0.0
4409,0.0
4410,0.0
4411,8.407703395173049e-17
4412,4.152391748027865e-17
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,1.306438993553418e-18
4424,0.0
4425,0.0
4426,2.538642781765224e-16
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.0
4432,1.7765943059669511e-22
4433,2.1764261505505146e-17
4434,6.049563568462719e-18
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,4.3091002191268826e-19
4444,0.0
4445,0.0
4446,0.0
4447,1.3063994685476314e-18
4448,0.0
4449,0.0
4450,2.396033564411475e-16
4451,0.0
4452,3.411099404535673e-16
4453,1.0575040559203001e-15
4454,0.0
4455,5.077103332495572e-19
4456,0.0
4457,0.0
4458,0.0
4459,6.122461354778123e-23
4460,0.0
4461,6.201260166392546e-17
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,3.729798240855998e-17
4467,3.83989409876044e-19
4468,0.0
4469,5.06546022814766e-17
4470,0.0
4471,0.0
4472,4.580003047600701e-18
4473,0.0
4474,0.0
4475,9.034749862467166e-19
4476,0.0
4477,2.5671005270200912e-18
4478,0.0
4479,2.5704995713234152e-17
4480,1.3082952979205594e-18
4481,0.0
4482,0.0
4483,1.0398786287792167e-18
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,4.48559781047339e-21
4492,0.0
4493,0.0
4494,2.5671005270200912e-18
4495,0.0
4496,0.0
4497,0.0
4498,0.0
4499,0.0
4500,0.0
4501,1.3640364253250022e-19
4502,4.1556217575976046e-16
4503,1.1705475853229914e-24
4504,8.79962082790838e-19
4505,0.0
4506,4.322710672400187e-17
4507,1.0575040559203001e-15
4508,0.0
4509,0.0
4510,0.0
4511,6.234852565273185e-17
4512,0.0
4513,0.0
4514,0.0
4515,8.79962082790838e-19
4516,0.0
4517,1.7753644333220537e-25
4518,2.496655041007882e-16
4519,1.7326999634813378e-18
4520,2.4737351137255308e-18
4521,0.0
4522,1.9358034952000933e-19
4523,1.1383746583137806e-20
4524,0.0
4525,5.457040439256525e-20
4526,1.3561570590886997e-15
4527,1.898532560345576e-16
4528,6.542922730902803e-19
4529,0.0
4530,0.0
4531,5.035360659003474e-16
4532,2.708702042228948e-15
4533,3.199862119239411e-19
4534,0.0
4535,0.0
4536,5.0763856171570635e-17
4537,0.0
4538,0.0
4539,3.195047535919027e-19
4540,0.0
4541,7.522422946484821e-18
4542,0.0
4543,4.517374931233582e-18
4544,0.0
4545,0.0
4546,0.0
4547,0.0
4548,4.989236292047248e-22
4549,2.4590579693874772e-17
4550,2.122744630367408e-17
4551,0.0
4552,0.0
4553,0.0
4554,4.2742782469584627e-16
4555,2.7191472168033844e-17
4556,7.071083568818752e-22
4557,6.5815753769037875e-22
4558,0.0
4559,0.0
4560,7.906706789149683e-17
4561,7.238324082975607e-15
4562,0.0
4563,1.0301054806193268e-19
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,6.428758853694447e-17
4573,7.063909282724779e-21
4574,0.0
4575,1.3060325749462395e-15
4576,0.0
4577,7.489270284232022e-21
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,1.4211479210175521e-21
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,2.278101529399447e-20
4590,1.3640364253250022e-19
4591,7.170919146267211e-22
4592,0.0
4593,1.6190816961277195e-17
4594,1.5384890834128217e-16
4595,8.071509060863775e-21
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,2.632848031269688e-18
4601,1.208698962618794e-20
4602,1.623481350282302e-17
4603,0.0
4604,0.0
4605,0.0
4606,3.074794201868324e-17
4607,4.5756873485427535e-15
4608,4.991834199129269e-18
4609,0.0
4610,0.0
4611,2.883636265382943e-19
4612,0.0
4613,0.0
4614,6.267568243112261e-16
4615,0.0
4616,0.0
4617,5.10776824081883e-24
4618,0.0
4619,0.0
4620,5.506458956084819e-18
4621,1.1378218926518963e-17
4622,6.491564524797682e-15
4623,0.0
4624,7.447325652974639e-23
4625,0.0
4626,0.0
4627,0.0
4628,4.964861799978159e-20
4629,1.5561587459298313e-18
4630,0.0
4631,1.0839000726852281e-19
4632,2.734576153714664e-15
4633,0.0
4634,0.0
4635,0.0
4636,6.826524613299483e-18
4637,0.0
4638,0.0
4639,0.0
4640,0.0
4641,0.0
4642,5.181103622492087e-22
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,1.7374460998289033e-21
4649,0.0
4650,4.2991949816587417e-16
4651,0.0
4652,1.1732827770544505e-18
4653,9.074827938431045e-19
4654,5.674126655940326e-17
4655,0.0
4656,0.0
4657,3.000420754961721e-16
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,0.0
4664,0.0
4665,1.0612042126822718e-20
4666,3.842807817851793e-20
4667,0.0
4668,2.891996361972577e-25
4669,0.0
4670,0.0
4671,1.0883862357946452e-17
4672,0.0
4673,4.984370599948678e-18
4674,0.0
4675,0.0
4676,5.547824329692873e-16
4677,2.883636265382943e-19
4678,2.999574343020745e-16
4679,0.0
4680,0.0
4681,3.2590710084552544e-19
4682,2.887421531863418e-25
4683,0.0
4684,0.0
4685,0.0
4686,1.6390316119467334e-20
4687,1.4894585399934478e-19
4688,0.0
4689,0.0
4690,1.3640364253250022e-19
4691,3.1882474904224332e-18
4692,5.2320578880665746e-18
4693,0.0
4694,2.3624357987973417e-26
4695,0.0
4696,0.0
4697,0.0
4698,0.0
4699,0.0
4700,0.0
4701,2.0937030548428643e-16
4702,0.0
4703,0.0
4704,1.7572283657340725e-18
4705,0.0
4706,5.167211531252357e-22
4707,0.0
4708,3.928848189169807e-16
4709,2.999574343020745e-16
4710,2.7088019338837296e-19
4711,0.0
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,2.4927155709462927e-19
4717,0.0
4718,0.0
4719,0.0
4720,1.6645408594223525e-15
4721,0.0
4722,0.0
4723,5.058769164562873e-19
4724,5.2320578880665746e-18
4725,0.0
4726,2.3688095983502655e-17
4727,0.0
4728,3.4342889815238117e-18
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,0.0
4735,1.759924165581676e-18
4736,0.0
4737,0.0
4738,1.3640364253250022e-19
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,1.50383810822574e-23
4744,0.0
4745,1.5303688396362398e-19
4746,0.0
4747,3.2637421093281572e-15
4748,0.0
4749,8.684343459009044e-19
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,7.363357211903517e-17
4755,2.4636415397729358e-18
4756,1.3163668069814231e-18
4757,0.0
4758,0.0
4759,5.522206970770333e-18
4760,0.0
4761,0.0
4762,1.989559032121027e-16
4763,6.8823707879978715e-15
4764,7.522422946484821e-18
4765,2.1764261505505146e-17
4766,0.0
4767,0.0
4768,1.3561570590886997e-15
4769,0.0
4770,4.441537600712026e-25
4771,1.0802880584024362e-15
4772,3.618113593543624e-18
4773,0.0
4774,7.621865014474877e-19
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,1.0883862357946452e-17
4780,6.221546943085066e-22
4781,0.0
4782,2.730662256618857e-16
4783,1.730024895281869e-17
4784,1.1461488428237028e-20
4785,2.4187869214566624e-14
4786,1.790015956815366e-17
4787,0.0
4788,2.1661405604305014e-17
4789,0.0
4790,0.0
4791,0.0
4792,3.317329778317475e-20
4793,0.0
4794,0.0
4795,4.557161483893585e-19
4796,9.269185660734574e-20
4797,0.0
4798,0.0
4799,0.0
4800,1.8247784491689687e-22
4801,2.695843191036253e-17
4802,0.0
4803,0.0
4804,4.087088963324943e-16
4805,5.20136466876642e-17
4806,4.3091031111232446e-19
4807,0.0
4808,0.0
4809,1.9758897638861741e-16
4810,2.9464442745193187e-18
4811,3.135905193991804e-16
4812,0.0
4813,8.164625409539113e-20
4814,8.071509060863775e-21
4815,4.991834199129269e-18
4816,0.0
4817,0.0
4818,0.0
4819,8.95884803490082e-22
4820,0.0
4821,0.0
4822,0.0
4823,1.0202937080320873e-16
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,0.0
4831,1.0883862357946452e-17
4832,0.0
4833,0.0
4834,0.0
4835,0.0
4836,5.2320578880665746e-18
4837,5.4541200613727575e-19
4838,0.0
4839,0.0
4840,3.181180174189793e-18
4841,0.0
4842,1.5502242765674838e-15
4843,8.559746592869999e-17
4844,0.0
4845,0.0
4846,7.14767818854961e-16
4847,1.623481350282302e-17
4848,0.0
4849,0.0
4850,0.0
4851,1.309372183964539e-23
4852,0.0
4853,0.0
4854,0.0
4855,0.0
4856,0.0
4857,0.0
4858,2.887421531863418e-25
4859,0.0
4860,1.7780264026497477e-16
4861,0.0
4862,1.9513754074745313e-17
4863,0.0
4864,2.333868441504641e-16
4865,3.5290057455797145e-17
4866,0.0
4867,2.333868441504641e-16
4868,1.2196958792083781e-15
4869,0.0
4870,1.008473678467282e-15
4871,2.2137925800421519e-16
4872,0.0
4873,1.0883862357946452e-17
4874,0.0
4875,1.3071209060009465e-18
4876,2.666791166292155e-16
4877,0.0
4878,0.0
4879,0.0
4880,1.3998029291914594e-15
4881,0.0
4882,7.62437279365131e-20
4883,1.038733375732282e-19
4884,0.0
4885,0.0
4886,0.0
4887,1.5561587459298313e-18
4888,1.3071165604622581e-18
4889,0.0
4890,0.0
4891,1.8636881252134105e-21
4892,2.333868441504641e-16
4893,9.873678717999114e-20
4894,1.6746815001117457e-14
4895,2.6202349030649675e-16
4896,0.0
4897,0.0
4898,3.136773950222513e-15
4899,5.532634824851574e-19
4900,1.6153172971324944e-15
4901,9.646564682028832e-16
4902,0.0
4903,1.3082952979205594e-18
4904,6.041485634144669e-16
4905,0.0
4906,3.531118346946504e-20
4907,0.0
4908,9.10969933286627e-17
4909,0.0
4910,3.2590710084552544e-19
4911,0.0
4912,5.507785436130399e-16
4913,0.0
4914,2.4493629269150087e-20
4915,8.876420253439359e-17
4916,2.3332485421241087e-17
4917,2.2914013219379434e-23
4918,0.0
4919,1.2341526592930155e-16
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,1.3063994685476314e-18
4925,4.670490429028116e-15
4926,0.0
4927,2.7088019338837296e-19
4928,1.082798038645902e-14
4929,1.5363897448404046e-17
4930,0.0
4931,1.776944971326844e-15
4932,0.0
4933,0.0
4934,2.271171394143467e-16
4935,1.3053924140036807e-16
4936,0.0
4937,0.0
4938,0.0
4939,0.0
4940,6.582120078174218e-17
4941,2.959330437265901e-16
4942,1.5248511477785555e-19
4943,0.0
4944,0.0
4945,6.542735732676058e-19
4946,1.1896206527973854e-16
4947,4.329474189543266e-18
4948,0.0
4949,0.0
4950,3.0643062307506167e-15
4951,0.0
4952,2.891996361972577e-25
4953,0.0
4954,0.0
4955,4.768190311946961e-19
4956,6.675047867448749e-16
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,1.4188979542226444e-15
4962,0.0
4963,6.187342479420242e-17
4964,0.0
4965,0.0
4966,0.0
4967,5.158698334470883e-17
4968,6.085172812930756e-17
4969,0.0
4970,3.2651305889359676e-18
4971,5.257822600145017e-15
4972,0.0
4973,4.321369373802902e-16
4974,0.0
4975,0.0
4976,0.0
4977,0.0
4978,3.631922679106555e-18
4979,8.95661526518019e-17
4980,0.0
4981,9.26750977667633e-19
4982,2.024033922592039e-16
4983,6.776062396850374e-18
4984,0.0
4985,4.485775346916722e-21
4986,7.182079416993588e-16
4987,0.0
4988,1.5589192105174912e-15
4989,2.999574343020745e-16
4990,2.1318533902658732e-14
4991,0.0
4992,0.0
4993,7.447325652974639e-23
4994,1.1007005553410823e-18
4995,1.3640364253250022e-19
4996,0.0
4997,5.2790500464486914e-15
4998,0.0
4999,5.430011188844384e-15
5000,0.0
5001,0.0
5002,0.0
5003,2.122744630367408e-17
5004,0.0
5005,0.0
5006,2.723843129199944e-23
5007,0.0
5008,1.759924165581676e-18
5009,0.0
5010,3.579448179995973e-26
5011,2.4600945921125125e-14
5012,0.0
5013,5.3549775235641826e-18
5014,7.566358169808705e-20
5015,4.765151573099279e-15
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,1.2489766344365725e-15
5021,0.0
5022,0.0
5023,0.0
5024,0.0
5025,0.0
5026,7.039696662326705e-19
5027,0.0
5028,4.621782477835495e-17
5029,5.18842253265036e-16
5030,5.2581109637715554e-15
5031,1.0883862357946452e-17
5032,0.0
5033,2.68669282643589e-18
5034,0.0
5035,0.0
5036,7.740497359796897e-17
5037,0.0
5038,2.3348528183530673e-19
5039,1.3063994685476314e-18
5040,0.0
5041,2.5950537825792833e-16
5042,0.0
5043,0.0
5044,2.6126263694051495e-15
5045,0.0
5046,0.0
5047,1.5430638127210907e-15
5048,1.686155064786359e-14
5049,0.0
5050,0.0
5051,0.0
5052,6.473573835216029e-18
5053,0.0
5054,5.257822600145017e-15
5055,0.0
5056,0.0
5057,0.0
5058,0.0
5059,0.0
5060,3.075072764830858e-15
5061,0.0
5062,6.483089622825759e-19
5063,1.5731684130481618e-17
5064,2.5671005270200912e-18
5065,5.16702433802511e-15
5066,0.0
5067,4.96880286968175e-16
5068,5.469847989423198e-21
5069,0.0
5070,0.0
5071,0.0
5072,1.4250070731550823e-17
5073,0.0
5074,7.642936885416407e-15
5075,9.114550844526228e-17
5076,0.0
5077,7.04736884077304e-22
5078,0.0
5079,1.3376045216147822e-17
5080,2.4104376534704004e-23
5081,0.0
5082,5.535622561167913e-16
5083,0.0
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,1.5361834314270786e-15
5091,5.257822600145017e-15
5092,0.0
5093,0.0
5094,1.5303688396362398e-19
5095,1.3791066921657214e-16
5096,6.542735732676058e-19
5097,5.607078712137322e-22
5098,2.999574343020745e-16
5099,4.670213449148161e-15
5100,2.2119373248008608e-14
5101,0.0
5102,0.0
5103,0.0
5104,1.8108445615702127e-15
5105,0.0
5106,7.927373227669971e-18
5107,3.170313658082433e-15
5108,3.1700727589114963e-16
5109,0.0
5110,2.5671005270200912e-18
5111,6.004423268493022e-16
5112,3.647866734878785e-24
5113,0.0
5114,1.8254080371601531e-16
5115,3.97185434051829e-18
5116,0.0
5117,0.0
5118,0.0
5119,0.0
5120,1.3688528436233248e-17
5121,3.043939211721645e-15
5122,0.0
5123,0.0
5124,2.134121446059678e-15
5125,2.5950537825792833e-16
5126,1.623481350282302e-17
5127,2.434856848936986e-15
5128,1.2108384263973486e-15
5129,0.0
5130,3.97185434051829e-18
5131,0.0
5132,0.0
5133,1.3640364253250022e-19
5134,2.6287996893044973e-17
5135,8.172632550813722e-19
5136,0.0
5137,1.3640364253250022e-19
5138,0.0
5139,1.8755368627760972e-15
5140,0.0
5141,0.0
5142,0.0
5143,0.0
5144,0.0
5145,0.0
5146,4.806494096824832e-19
5147,6.542735732676058e-19
5148,0.0
5149,0.0
5150,0.0
5151,0.0
5152,0.0
5153,0.0
5154,0.0
5155,0.0
5156,2.812966400963382e-17
5157,0.0
5158,9.206239828168104e-17
5159,3.243871310608918e-14
5160,0.0
5161,0.0
5162,3.2768818432670873e-16
5163,4.964861799978159e-20
5164,0.0
5165,7.170919146267211e-22
5166,1.730024895281869e-17
5167,7.039696662326705e-19
5168,3.4448385529725937e-14
5169,0.0
5170,0.0
5171,0.0
5172,0.0
5173,1.1827574430887643e-17
5174,3.437977817539313e-15
5175,2.333868441504641e-16
5176,3.625177873316281e-18
5177,5.167211531252357e-22
5178,1.1148302390138037e-19
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,8.007607493248942e-17
5184,0.0
5185,0.0
5186,2.2370303717461445e-23
5187,0.0
5188,0.0
5189,0.0
5190,0.0
5191,0.0
5192,6.426634547719888e-17
5193,0.0
5194,2.333868441504641e-16
5195,0.0
5196,7.522422946484821e-18
5197,0.0
5198,5.616859838278e-17
5199,8.394063030919799e-17
5200,1.0056063527175157e-14
5201,0.0
5202,9.949858515221201e-16
5203,1.9988483922615182e-18
5204,0.0
5205,1.1732827770544505e-18
5206,6.201260166392546e-17
5207,4.787162310802038e-18
5208,0.0
5209,4.15007740799954e-25
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,0.0
5215,0.0
5216,9.459467551324485e-16
5217,0.0
5218,1.619063711438835e-14
5219,0.0
5220,6.915093298307063e-15
5221,2.5082110931096535e-16
5222,9.42930736934022e-20
5223,0.0
5224,0.0
5225,0.0
5226,0.0
5227,4.636936272722687e-17
5228,0.0
5229,0.0
5230,5.485292985435864e-16
5231,0.0
5232,0.0
5233,3.377374680105912e-22
5234,1.3640364253250022e-19
5235,0.0
5236,9.978051373833541e-18
5237,0.0
5238,9.646562467428391e-16
5239,0.0
5240,6.668959472619146e-17
5241,0.0
5242,6.245657588217573e-19
5243,0.0
5244,0.0
5245,4.5301578003571684e-15
5246,0.0
5247,0.0
5248,0.0
5249,4.56386112913794e-17
5250,0.0
5251,0.0
5252,1.3379176875601084e-18
5253,0.0
5254,6.076661244593157e-16
5255,0.0
5256,0.0
5257,5.055276526305533e-17
5258,9.069947697772736e-18
5259,2.632848031269688e-18
5260,0.0
5261,1.4546273308417924e-16
5262,0.0
5263,0.0
5264,0.0
5265,0.0
5266,0.0
5267,2.8361479772439527e-21
5268,0.0
5269,1.409614170307165e-15
5270,0.0
5271,0.0
5272,9.206239828168104e-17
5273,2.333868441504641e-16
5274,1.689538995039749e-14
5275,5.39651708275178e-16
5276,0.0
5277,1.750503367662963e-16
5278,7.525241785501392e-16
5279,1.527600881291962e-23
5280,0.0
5281,1.0883862357946452e-17
5282,0.0
5283,1.1732827770544506e-19
5284,0.0
5285,1.1900182788910407e-15
5286,0.0
5287,1.7814725435555443e-16
5288,0.0
5289,0.0
5290,0.0
5291,5.257822600145017e-15
5292,2.1963870760005864e-20
5293,0.0
5294,0.0
5295,0.0
5296,0.0
5297,1.044116216790732e-16
5298,0.0
5299,0.0
5300,0.0
5301,0.0
5302,0.0
5303,0.0
